Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
PE0100WH16136BG1;Enlarge;13000.0;160.0;R16;;;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0100WH16136BG1\PE0100WH16136BG1.pdf;Datasheet\capacitors\PE0100WH16136BG1\PE0100WH16136BG1.zip
