Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
PC0200WJ20236BJ1;Enlarge;14000.0;2000.0;R85;;;Individual;image\capacitors\22082.png;Datasheet\capacitors\PC0200WJ20236BJ1\PC0200WJ20236BJ1.pdf;
