Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-4EVH02HM3;Enlarge;200;4;0.71;100.0;16;175.0;SlimDPAK (TO-252AE);Single;Yes;image/diodes\95669.png;Datasheet\diodes\VS-4EVH02HM3\VS-4EVH02HM3.pdf;
