Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSMP97000;Enlarge;Belobog;3.95 W x 3.95 H x 0.8 D;30 to 60;;1.8;12.0;± 75;0.35;1 = OUT, 2, 3, 6, 7, 8 = GND, 4, 5 = VS;;Code learning;SMD;image/ir-receiver-modules/82844.png;Datasheet\/ir-receiver-modules/TSMP97000\TSMP97000.pdf;
