Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSOP57236H;Enlarge;Belobog shield;3.95 W x 3.95 H x 0.8 D;36;AGC2;15.0;0.25;± 75;0.35;1 = OUT, 2, 3, 6, 7, 8 = GND, 4, 5 = VS;;Remote control;SMD;image/ir-receiver-modules/82646.png;Datasheet\/ir-receiver-modules/TSOP57236H\TSOP57236H.pdf;Datasheet\/ir-receiver-modules/TSOP57236H\TSOP57236H.zip
