Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
V40D60C;Enlarge;60;2 x 20;0.47;250.0;;150;SMPD (TO-263AC);Common cathode;Yes;image/diodes\98483.png;Datasheet\diodes\V40D60C\V40D60C.pdf;Datasheet\diodes\V40D60C\V40D60C.zip
