Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
T11;Enlarge;12.5 mm Square Modular Single-Turn Cermet Trimmer;Through-hole;Single turn;22;4.7 M;image/trimmers/51021.png;Datasheet\/trimmers/T11\T11.pdf;
