Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
CMF Flame Retardant;Enlarge;1;15M;;1.0;1.75;500;100;Through-hole;Axial;-55 to +175;No;image/resistors-fixed/31096.png;Datasheet\/resistors-fixed/CMF Flame Retardant\CMF Flame Retardant.pdf;
CMF Flame Retardant;Enlarge;1;15M;;1.0;2;500;100;Through-hole;Axial;-55 to +175;No;image/resistors-fixed/31096.png;Datasheet\/resistors-fixed/CMF Flame Retardant\CMF Flame Retardant.pdf;
CMF Flame Retardant;Enlarge;1;15M;;2.0;1.75;500;100;Through-hole;Axial;-55 to +175;No;image/resistors-fixed/31096.png;Datasheet\/resistors-fixed/CMF Flame Retardant\CMF Flame Retardant.pdf;
CMF Flame Retardant;Enlarge;1;15M;;2.0;2;500;100;Through-hole;Axial;-55 to +175;No;image/resistors-fixed/31096.png;Datasheet\/resistors-fixed/CMF Flame Retardant\CMF Flame Retardant.pdf;
CMF Flame Retardant;Enlarge;1;15M;;5.0;1.75;500;100;Through-hole;Axial;-55 to +175;No;image/resistors-fixed/31096.png;Datasheet\/resistors-fixed/CMF Flame Retardant\CMF Flame Retardant.pdf;
CMF Flame Retardant;Enlarge;1;15M;;5.0;2;500;100;Through-hole;Axial;-55 to +175;No;image/resistors-fixed/31096.png;Datasheet\/resistors-fixed/CMF Flame Retardant\CMF Flame Retardant.pdf;
