Series;Product Image;Configuration;Package;Ch;VDS(V);VGS(V);RDS(on)@1.2V(Ω);RDS(on)1.5V(Ω);RDS(on)@1.8V(Ω);RDS(on)@2.5V(Ω);RDS(on)@3V(Ω);RDS(on)@4.5V(Ω);RDS(on)@6V(Ω);RDS(on)@7.5V(Ω);RDS(on)@10V(Ω);Qg@4.5V(nC);Qg@10V(nC);Qgs(nC);Qgd(nC);IDMax.(A);PDMax.(W);VGS(th)Min.(V);RgTyp.(Ω);Image path;Datasheet part;3d model part
Si7431DP;Enlarge;Single;PowerPAK SO-8;P;-200.0;20.0;;;;;;;0.18;;0.174;;88.0;16.5;25.0;-2.2;1.9;-2.0;3.0;image/mosfets/62820.png;Datasheet\/mosfets/Si7431DP\Si7431DP.pdf;
