Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
V20DL45BP;Enlarge;45;20;0.50;160.0;;200;SMPD (TO-263AC);Single;No;image/diodes\89989.png;Datasheet\diodes\V20DL45BP\V20DL45BP.pdf;Datasheet\diodes\V20DL45BP\V20DL45BP.zip
