Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-8ETU12-M3;Enlarge;1200;8;1.95;80.0;42;175.0;TO-220AC 2L;Single;No;image/diodes\96208.png;Datasheet\diodes\VS-8ETU12-M3\VS-8ETU12-M3.pdf;
