Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
BYG24D;Enlarge;200;1.5;1.25;30.0;140.0;150;SMA (DO-214AC);Single;;Yes;image/diodes/88960.png;Datasheet/diodes/standard-recovery/BYG24D/BYG24D.pdf;Datasheet/diodes/standard-recovery/BYG24D/BYG24D.zip
