Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-020N002A-WPP5N00000;character;20 x 2 characters;116.0 x 37.0 x 9.8 (max.);85.0 x 18.6;3.2 x 5.55;0.6 x 0.65;0.65 x 0.70;1/16;OLED-0010;-;-;-;-;Yes;37803;Datasheet/displays/OLED-020N002A-WPP5N00000\OLED-020N002A-WPP5N00000.pdf;
