Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-008N002A-BPP5N00000;character;8 x 2 characters;58.0 x 32.0 x 10.0 (max.);38.0 x 16.0;2.96 x 5.56;0.56 x 0.66;0.60 x 0.70;1/16;OLED-0010;-;-;-;Yes;-;37726;Datasheet/displays/OLED-008N002A-BPP5N00000\OLED-008N002A-BPP5N00000.pdf;
