Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
K330J15C0GK5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;33;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K330J15C0GK5UL2\K330J15C0GK5UL2.pdf;
