Part Number;Product Image;Package (JEDEC®) Code;VRWM(V);IRat VRWM(µA);VBRat IR= 1 mA(V);f3dBCut-off Frequency(MHz);R8Line Resistance( Ω);"CINat VR= 0 V; VAC< 100 mV; f = 1 MHz(pF)";ESD Immunity acc. IEC 61000-4-2(kV);Number of Protected Lines;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VEMI45AB-HNH;Enlarge;LLP1713-9L;5;1;6;130;100;40;± 18;4;No;image/diodes/81716.png;Datasheet/diodes/emi-filter/VEMI45AB-HNH/VEMI45AB-HNH.pdf;Datasheet/diodes/emi-filter/VEMI45AB-HNH/VEMI45AB-HNH.zip
