Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
SD103A, SD103B, SD103C;Enlarge;Small Signal Schottky Diodes;40.0;30.0;600 at 200;No;DO-35 (DO-204AH);Single;image/diodes\85754.png;Datasheet\diodes\SD103A, SD103B, SD103C\SD103A, SD103B, SD103C.pdf;Datasheet\diodes\SD103A, SD103B, SD103C\SD103A, SD103B, SD103C.zip
SD103A, SD103B, SD103C;Enlarge;Small Signal Schottky Diodes;30.0;30.0;600 at 200;No;DO-35 (DO-204AH);Single;image/diodes\85754.png;Datasheet\diodes\SD103A, SD103B, SD103C\SD103A, SD103B, SD103C.pdf;Datasheet\diodes\SD103A, SD103B, SD103C\SD103A, SD103B, SD103C.zip
SD103A, SD103B, SD103C;Enlarge;Small Signal Schottky Diodes;20.0;30.0;600 at 200;No;DO-35 (DO-204AH);Single;image/diodes\85754.png;Datasheet\diodes\SD103A, SD103B, SD103C\SD103A, SD103B, SD103C.pdf;Datasheet\diodes\SD103A, SD103B, SD103C\SD103A, SD103B, SD103C.zip
