Part Number;Status;Description;Product type;VinMin.(V);VinMax.(V);Package;PackageSize(W,L,H)(mm);Image path;Datasheet part;3d model part
SiP32462;Active;1.2 V to 5.5 V, 50 mΩ, 7.5 µs rise time, bidirectional off isolation;Slew rate;1.2;5.5;WCSP4;0.8 x 0.8 x 0.5;67754;Datasheet/power-ics/computer/SiP32462/SiP32462.pdf;
