Part Number;Product Image;Package;Reverse WorkingVoltage(V);Capacitance(pF);LeakageCurrent(µA);Peak Pulse Current8/20 µs (*10/1000 µs)acc. IEC 61000-4-5(A);Peak PulsePower 8/20 µsacc. IEC 61000-4-5(W);ProtectableLines;ESD Immunityacc. IEC 61000-4-2(kV);Max. OperatingJunction Temperature(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
VBUS052CD-FAH;Enlarge;LLP1713-7L;5.0;0.8;0.1;3.5;63;2;± 15;125;No;image/diodes\81881.png;Datasheet\diodes\VBUS052CD-FAH\VBUS052CD-FAH.pdf;Datasheet\diodes\VBUS052CD-FAH\VBUS052CD-FAH.zip
