Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG506B;16:1 x 1;12.0;44.0;5.0;20.0;170.0;1.0;250.0;1.0;-85.0;TSSOP-28;38.0;3.0;114.0;65150;Datasheet/analog-switches/DG506B/DG506B.pdf;
DG506B;16:1 x 1;12.0;44.0;5.0;20.0;170.0;1.0;250.0;1.0;-85.0;PLCC-28;38.0;3.0;114.0;65150;Datasheet/analog-switches/DG506B/DG506B.pdf;
DG506B;16:1 x 1;12.0;44.0;5.0;20.0;170.0;1.0;250.0;1.0;-85.0;SO-28 (Wide);38.0;3.0;114.0;65150;Datasheet/analog-switches/DG506B/DG506B.pdf;
