Series;Type(V);Display Format;Outline Dimensions(W x H mm);Effective Viewing Area(W x H mm);Character Size(W x H mm);Dot Size(W x H mm);Dot Pitch(W x H mm);Driving Method (Duty);Built-In Controller;Process Color STN Gray;Process Color STN Yellow;Process Color STN Blue;Process Color FSTN B & W;BL None;BL LED;BL EL;BL CCFL;Image path;Datasheet part;3d model part
LCD-240H064J;Graphic;240 x 64 dots;180.0 x 65.0;132.6 x 39.0;N/a;0.48 x 0.48;0.53 x 0.53;1/64;RA6963;x;x;x;x;x;x;x;x;37373;Datasheet/displays/LCD-240H064J\LCD-240H064J.pdf;
