Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511025JKI2B0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;250;27.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511025JKP2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;250;27.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511025JKM2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;250;27.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511040JKI2B0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;400;27.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511040JKP2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;400;27.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511040JKM2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;400;27.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511100JPP2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;1000;37.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511100JPI2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;1000;37.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511100JPM2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;1000;37.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511063JKP2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;630;27.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511063JKM2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;630;27.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383511063JKI2B0;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;630;27.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383211200JFP2B0;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;2000;15.0;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383211200JFM2B0;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;2000;15.0;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383211200JC02R0;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;2000;7.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383211200JFI2B0;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;2000;15.0;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383211200JF02W0;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;2000;15.0;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383211200JC02Z0;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;2000;7.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383211250JIM2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;2500;22.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383211250JIP2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;2500;22.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
MKP383;Enlarge;MKP383 - Double Metalized AC&Pulse;MKP383211250JII2T0;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;2500;22.5;image/capacitors\28173.png;Datasheet\capacitors\MKP383\MKP383.pdf;
