Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VS-40EPS..-M3 Series;Enlarge;800 - 1200;40;1.1;;;150;TO-247AC 2L;Single;;No;image/diodes/95935.png;Datasheet/diodes/standard-recovery/VS-40EPS..-M3 Series/VS-40EPS..-M3 Series.pdf;
