Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;220 µF;2.5;1500.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;33 µF;10.0;2500.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;6.3;500.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;6.3;2000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;16.0;5000.0;2.06 x 1.35 x 1.57 (R);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;33 µF;4.0;1500.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;10.0;1000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;10.0;4000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;6.3;3000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;25.0;2500.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;4.0;1500.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;16.0;9500.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;10.0;3000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;6.3;1500.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;4.0;1500.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;16.0;4000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;10.0;2000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;33 µF;6.3;1500.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;220 µF;4.0;1000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;16.0;4000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;10.0;3000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;6.3;1500.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;220 µF;4.0;1200.0;3.2 x 1.6 x 1 (Q);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
TR8;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;16.0;9000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40114.png;Datasheet\capacitors\TR8\TR8.pdf;
