Series;Product Image;IO(A);TC(°C);VRRM(V);VRSM(V);IFSMat 50 Hz(A);IFSMat 60 Hz(A);VFMat ITMat25 °C(V);TJ(°C);RthJCperJunction(°C/W);Package;CircuitConfiguration;Image path;Datasheet part;3d model part
VS-1KAB-E Series;Enlarge;1.2;;800;800;50;52;1.1 at 1.2;150;;D-38;Single phase bridge;image/modules\93559.png;Datasheet\modules\VS-1KAB-E Series\VS-1KAB-E Series.pdf;
VS-1KAB-E Series;Enlarge;1.2;;400;400;50;52;1.1 at 1.2;150;;D-38;Single phase bridge;image/modules\93559.png;Datasheet\modules\VS-1KAB-E Series\VS-1KAB-E Series.pdf;
VS-1KAB-E Series;Enlarge;1.2;;100;100;50;52;1.1 at 1.2;150;;D-38;Single phase bridge;image/modules\93559.png;Datasheet\modules\VS-1KAB-E Series\VS-1KAB-E Series.pdf;
VS-1KAB-E Series;Enlarge;1.2;;1000;1000;50;52;1.1 at 1.2;150;;D-38;Single phase bridge;image/modules\93559.png;Datasheet\modules\VS-1KAB-E Series\VS-1KAB-E Series.pdf;
VS-1KAB-E Series;Enlarge;1.2;;600;600;50;52;1.1 at 1.2;150;;D-38;Single phase bridge;image/modules\93559.png;Datasheet\modules\VS-1KAB-E Series\VS-1KAB-E Series.pdf;
VS-1KAB-E Series;Enlarge;1.2;;200;200;50;52;1.1 at 1.2;150;;D-38;Single phase bridge;image/modules\93559.png;Datasheet\modules\VS-1KAB-E Series\VS-1KAB-E Series.pdf;
VS-1KAB-E Series;Enlarge;1.2;;50;50;50;52;1.1 at 1.2;150;;D-38;Single phase bridge;image/modules\93559.png;Datasheet\modules\VS-1KAB-E Series\VS-1KAB-E Series.pdf;
