Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
TZM-Series;Enlarge;TZMC2V4;2.4;75;2.4;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC2V7;2.4;75;2.7;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC3V0;2.4;75;3.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC3V3;2.4;75;3.3;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC3V6;2.4;75;3.6;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC3V9;2.4;75;3.9;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC4V3;2.4;75;4.3;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC4V7;2.4;75;4.7;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC5V1;2.4;75;5.1;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC5V6;2.4;75;5.6;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC6V2;2.4;75;6.2;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC6V8;2.4;75;6.8;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC7V5;2.4;75;7.5;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC8V2;2.4;75;8.2;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC9V1;2.4;75;9.1;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC10;2.4;75;10.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC11;2.4;75;11.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC12;2.4;75;12.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC13;2.4;75;13.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC15;2.4;75;15.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC16;2.4;75;16.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC18;2.4;75;18.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC20;2.4;75;20.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC22;2.4;75;22.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC24;2.4;75;24.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC27;2.4;75;27.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC30;2.4;75;30.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC33;2.4;75;33.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC36;2.4;75;36.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC39;2.4;75;39.0;2.5;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC43;2.4;75;43.0;2.5;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC47;2.4;75;47.0;2.5;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC51;2.4;75;51.0;2.5;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC56;2.4;75;56.0;2.5;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC62;2.4;75;62.0;2.5;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC68;2.4;75;68.0;2.5;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMC75;2.4;75;75.0;2.5;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB2V4;2.4;75;2.4;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB2V7;2.4;75;2.7;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB3V0;2.4;75;3.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB3V3;2.4;75;3.3;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB3V6;2.4;75;3.6;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB3V9;2.4;75;3.9;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB4V3;2.4;75;4.3;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB4V7;2.4;75;4.7;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB5V1;2.4;75;5.1;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB5V6;2.4;75;5.6;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB6V2;2.4;75;6.2;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB6V8;2.4;75;6.8;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB7V5;2.4;75;7.5;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB8V2;2.4;75;8.2;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB9V1;2.4;75;9.1;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB10;2.4;75;10.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB11;2.4;75;11.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB12;2.4;75;12.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB13;2.4;75;13.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB15;2.4;75;15.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB16;2.4;75;16.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB18;2.4;75;18.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB20;2.4;75;20.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB22;2.4;75;22.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB24;2.4;75;24.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB27;2.4;75;27.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB30;2.4;75;30.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB33;2.4;75;33.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB36;2.4;75;36.0;5.0;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB39;2.4;75;39.0;2.5;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB43;2.4;75;43.0;2.5;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
TZM-Series;Enlarge;TZMB47;2.4;75;47.0;2.5;500;MiniMELF (SOD-80);Pulse current;No;image/diodes\84122.png;Datasheet\diodes\TZM-Series\TZM-Series.pdf;Datasheet\diodes\TZM-Series\TZM-Series.zip
