Series;Product Image;Package (JEDEC®) Code;VRRM(V);IRat VR(nA at V);VFat IF(V at mA);trr(ns);Circuit Configuration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
LL4151-M;Enlarge;MiniMELF (SOD-80);75.0;50 at 50;1 at 50;4.0;Single;No;image/diodes\85906.png;Datasheet\diodes\LL4151-M\LL4151-M.pdf;Datasheet\diodes\LL4151-M\LL4151-M.zip
