Series;Product Image;Package (JEDEC®) Code;VRRM(V);IRat VR(nA at V);VFat IF(V at mA);trr(ns);Circuit Configuration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
BAV100, BAV101, BAV102, BAV103;Enlarge;MiniMELF (SOD-80);120.0;100 at 100;1 at 100;50.0;Single;No;image/diodes/85542.png;Datasheet/diodes/switching/BAV100, BAV101, BAV102, BAV103/BAV100, BAV101, BAV102, BAV103.pdf;Datasheet/diodes/switching/BAV100, BAV101, BAV102, BAV103/BAV100, BAV101, BAV102, BAV103.zip
BAV100, BAV101, BAV102, BAV103;Enlarge;MiniMELF (SOD-80);200.0;100 at 150;1 at 100;50.0;Single;No;image/diodes/85542.png;Datasheet/diodes/switching/BAV100, BAV101, BAV102, BAV103/BAV100, BAV101, BAV102, BAV103.pdf;Datasheet/diodes/switching/BAV100, BAV101, BAV102, BAV103/BAV100, BAV101, BAV102, BAV103.zip
BAV100, BAV101, BAV102, BAV103;Enlarge;MiniMELF (SOD-80);250.0;100 at 200;1 at 100;50.0;Single;No;image/diodes/85542.png;Datasheet/diodes/switching/BAV100, BAV101, BAV102, BAV103/BAV100, BAV101, BAV102, BAV103.pdf;Datasheet/diodes/switching/BAV100, BAV101, BAV102, BAV103/BAV100, BAV101, BAV102, BAV103.zip
BAV100, BAV101, BAV102, BAV103;Enlarge;MiniMELF (SOD-80);60.0;100 at 50;1 at 100;50.0;Single;No;image/diodes/85542.png;Datasheet/diodes/switching/BAV100, BAV101, BAV102, BAV103/BAV100, BAV101, BAV102, BAV103.pdf;Datasheet/diodes/switching/BAV100, BAV101, BAV102, BAV103/BAV100, BAV101, BAV102, BAV103.zip
