Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSOP94636;Enlarge;Mold;6.0 W x 6.95 H x 5.6 D;36;AGC6;35.0;0.06;± 45;0.37;1 = OUT, 2 = GND, 3 = VS;Panasonic;Remote control;Leaded;image/ir-receiver-modules/82836.png;Datasheet\/ir-receiver-modules/TSOP94636\TSOP94636.pdf;Datasheet\/ir-receiver-modules/TSOP94636\TSOP94636.zip
TSOP94636;Enlarge;Mold;6.0 W x 6.95 H x 5.6 D;36;AGC6;35.0;0.06;± 45;0.37;1 = OUT, 2 = GND, 3 = VS;RC-5;Remote control;Leaded;image/ir-receiver-modules/82836.png;Datasheet\/ir-receiver-modules/TSOP94636\TSOP94636.pdf;Datasheet\/ir-receiver-modules/TSOP94636\TSOP94636.zip
