Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
MSX1PD;Enlarge;200;1;0.9;18.0;;175;MicroSMP (DO-219AD);Single;;Yes;image/diodes/88691.png;Datasheet/diodes/standard-recovery/MSX1PD/MSX1PD.pdf;Datasheet/diodes/standard-recovery/MSX1PD/MSX1PD.zip
