Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
TE020050BP25138BJ1;Enlarge;8000.0;250.0;R85;;;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP25138BJ1\TE020050BP25138BJ1.pdf;
