Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;180 µF;4.0;140.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;68 µF;20.0;200.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;390 µF;10.0;120.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;180 µF;16.0;130.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;33 µF;10.0;1900.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;1 µF;50.0;5000.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;1.5 mF;4.0;70.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;2.2 µF;25.0;3800.0;3.7 x 1.8 x 1.7 (A);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;16.0;2400.0;3.7 x 1.8 x 1.7 (A);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;470 µF;6.3;130.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;35.0;600.0;7.1 x 3.2 x 2.8 (C);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;100 µF;4.0;600.0;3.7 x 1.8 x 1.7 (A);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;47 µF;20.0;350.0;7.1 x 3.2 x 2.8 (C);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
