Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-UFL250CB60;Enlarge;130;135;600;1500;1.28 at 100;-55 to +175;0.19;104;SOT-227 not insulated;Two diodes common cathode;Not Isolated;image\modules\93808.png;Datasheet\modules\VS-UFL250CB60\VS-UFL250CB60.pdf;
