Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
FST;Enlarge;0.1;105000;;10.0;175;4287;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;105000;;10.0;175;4287;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;105000;;5.0;175;4287;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;105000;;5.0;175;4287;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;112000;;10.0;50;2366;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;112000;;10.0;50;2366;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;112000;;5.0;50;2366;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;112000;;5.0;50;2366;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;115000;;10.0;25;1696;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;115000;;10.0;25;1696;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;115000;;5.0;25;1696;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;115000;;5.0;25;1696;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;121000;;10.0;225;5218;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;121000;;10.0;225;5218;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;121000;;5.0;225;5218;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
FST;Enlarge;0.1;121000;;5.0;225;5218;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31840.png;Datasheet\/resistors-fixed/FST\FST.pdf;
