Series;Type(V);Display Format;Outline Dimensions(W x H mm);Effective Viewing Area(W x H mm);Character Size(W x H mm);Dot Size(W x H mm);Dot Pitch(W x H mm);Driving Method (Duty);Built-In Controller;Process Color STN Gray;Process Color STN Yellow;Process Color STN Blue;Process Color FSTN B & W;BL None;BL LED;BL EL;BL CCFL;Image path;Datasheet part;3d model part
LCD-128H064E;Graphic;128 x 64 dots and 4 icons;54.0 x 50.0 x 7.5;43.5 x 29.0;N/a;0.28 x 0.35;0.32 x 0.39;1/64;Samsung KS 0108;x;x;;x;x;;x;;37333;Datasheet/displays/LCD-128H064E\LCD-128H064E.pdf;
