Series;Product Image;Package (JEDEC®) Code;VRRM(V);IRat VR(nA at V);VFat IF(V at mA);trr(ns);Circuit Configuration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
1N4448;Enlarge;DO-35 (DO-204AH);100.0;25 at 20;0.720 at 5;8.0;Single;No;image/diodes\81858.png;Datasheet\diodes\1N4448\1N4448.pdf;Datasheet\diodes\1N4448\1N4448.zip
