Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-110RKI...PbF, VS-111RKI...PbF Series;Enlarge;110.0;90.0;172.0;1200;2080.0;2180.0;1.57 at 350;-40 to +140;500.0;TO-94 (TO-209AC);Single SCR;image/thyristors\94379.png;Datasheet\thyristors\VS-110RKI...PbF, VS-111RKI...PbF Series\VS-110RKI...PbF, VS-111RKI...PbF Series.pdf;
VS-110RKI...PbF, VS-111RKI...PbF Series;Enlarge;110.0;90.0;172.0;800;2080.0;2180.0;1.57 at 350;-40 to +140;500.0;TO-94 (TO-209AC);Single SCR;image/thyristors\94379.png;Datasheet\thyristors\VS-110RKI...PbF, VS-111RKI...PbF Series\VS-110RKI...PbF, VS-111RKI...PbF Series.pdf;
VS-110RKI...PbF, VS-111RKI...PbF Series;Enlarge;110.0;90.0;172.0;400;2080.0;2180.0;1.57 at 350;-40 to +140;500.0;TO-94 (TO-209AC);Single SCR;image/thyristors\94379.png;Datasheet\thyristors\VS-110RKI...PbF, VS-111RKI...PbF Series\VS-110RKI...PbF, VS-111RKI...PbF Series.pdf;
