Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-256Y064B-SPP3N00000;graphic;256 x 64 dots;88.0 x 27.8 x 2.05;78.78 x 21.18;-;0.278 x 0.278;0.3 x 0.3;1/64;SSD1322;-;-;-;Yes;-;37963;Datasheet/displays/OLED-256Y064B-SPP3N00000\OLED-256Y064B-SPP3N00000.pdf;
