Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Packaging;Lead Style;Image path;Datasheet part;3d model part
S223Z59Y5VN6TJ7R;Enlarge;Ceramic Singlelayer DC Disc Capacitors (Straight Leads) Gap-Kap, 1 kVDC to 3 kVDC;1000;22000.0;Y5V;7.5 mm / 0.300 inch;Reel;Inside Crimp;image\capacitors\28521.png;Datasheet\capacitors\S223Z59Y5VN6TJ7R\S223Z59Y5VN6TJ7R.pdf;
