Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
WI106266WP40238BJ1;Enlarge;20000.0;4000.0;R85;;;Individual;image\capacitors\22147.png;Datasheet\capacitors\WI106266WP40238BJ1\WI106266WP40238BJ1.pdf;
