Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;220 µF;10.0;55.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;6.8 µF;50.0;700.0;7.1 x 3.2 x 2.8 (C);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;330 µF;4.0;80.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;120 µF;20.0;80.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;120 µF;10.0;85.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;35.0;190.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;180 µF;16.0;55.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;47 µF;25.0;108.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;22 µF;16.0;500.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;390 µF;6.3;45.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
DLA 14002;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;330 µF;10.0;65.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40172.png;Datasheet\capacitors\DLA 14002\DLA 14002.pdf;
