Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
TZX-Series;Enlarge;TZX2V4A;2.4;36;2.4;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX2V4B;2.4;36;2.4;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX2V7A;2.4;36;2.7;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX2V7B;2.4;36;2.7;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX2V7C;2.4;36;2.7;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V0A;2.4;36;3.0;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V0B;2.4;36;3.0;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V0C;2.4;36;3.0;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V3A;2.4;36;3.3;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V3B;2.4;36;3.3;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V3C;2.4;36;3.3;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V6A;2.4;36;3.6;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V6B;2.4;36;3.6;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V6C;2.4;36;3.6;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V9A;2.4;36;3.9;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V9B;2.4;36;3.9;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX3V9C;2.4;36;3.9;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX4V3A;2.4;36;4.3;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX4V3B;2.4;36;4.3;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX4V3C;2.4;36;4.3;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX4V3D;2.4;36;4.3;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX4V7A;2.4;36;4.7;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX4V7B;2.4;36;4.7;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX4V7C;2.4;36;4.7;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX4V7D;2.4;36;4.7;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX5V1A;2.4;36;5.1;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX5V1B;2.4;36;5.1;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX5V1C;2.4;36;5.1;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX5V1D;2.4;36;5.1;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX5V6A;2.4;36;5.6;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX5V6B;2.4;36;5.6;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
TZX-Series;Enlarge;TZX5V6C;2.4;36;5.6;5.0;500;DO-35 (DO-204AH);Pulse current;No;image/diodes\85614.png;Datasheet\diodes\TZX-Series\TZX-Series.pdf;Datasheet\diodes\TZX-Series\TZX-Series.zip
