Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-80TPS16L-M3;Enlarge;80.0;113.0;126.0;1600;1000.0;;;-40 to +150;;TO-247AD 3L;Single SCR;image/thyristors/96072.png;Datasheet/thyristors/phase-control-discrete/VS-80TPS16L-M3/VS-80TPS16L-M3.pdf;
