Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG419B;SPDT x 1;13.0;36.0;7.0;22.0;15.0;0.25;89.0;38.0;-88.0;MSOP-8;57.0;12.0;;72107;Datasheet/analog-switches/DG419B/DG419B.pdf;
DG419B;SPDT x 1;13.0;36.0;7.0;22.0;15.0;0.25;89.0;38.0;-88.0;SO-8 (Narrow) AS;57.0;12.0;;72107;Datasheet/analog-switches/DG419B/DG419B.pdf;
DG419B;SPDT x 1;13.0;36.0;7.0;22.0;15.0;0.25;89.0;38.0;-88.0;Plastic DIP-8;57.0;12.0;;72107;Datasheet/analog-switches/DG419B/DG419B.pdf;
