Part Number;Product Image;Package;Output;Load voltage (max.)(V);Load current (max.)(mA);I Fon (max.)(mA);R ON (max.)(Ω);R OFF (typ.)(GΩ);Turn-on time max.(ms);Turn-off time max.(ms);VISOmax.VRMS(V);Safety Standard;Image path;Datasheet part;3d model part
LH1546ADF, LH1546ADFTR;Enlarge;SMD-4;1 Form A;350.0;120.0;2.0;35.0;5000.0;3.0;3.0;5300;UL, cUL, VDE;image/solid-state-relays/83836.png;Datasheet\/solid-state-relays/LH1546ADF, LH1546ADFTR\LH1546ADF, LH1546ADFTR.pdf;Datasheet\/solid-state-relays/LH1546ADF, LH1546ADFTR\LH1546ADF, LH1546ADFTR.zip
