Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
SE20DLG;Enlarge;400;20;0.85;200.0;;175;SMPD (TO-263AC);Single;;Yes;image/diodes/87724.png;Datasheet/diodes/standard-recovery/SE20DLG/SE20DLG.pdf;
