Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;820 µF;30.0;310.0;41.28;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;960 µF;75.0;210.0;47.63;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;5.6 mF;20.0;71.0;66.68;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;680 µF;60.0;200.0;41.28;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;2.4 mF;15.0;100.0;63.50;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;1.1 mF;50.0;200.0;38.10;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;70 µF;150.0;2270.0;26.97;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;1.2 mF;40.0;170.0;50.80;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;1 mF;100.0;140.0;66.68;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;5.3 mF;30.0;64.0;85.73;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;570 µF;85.0;170.0;50.80;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
200D, 202D;Enlarge;Tantalum, Wet;Assemblies and Arrays;Assemblies and Arrays;9 mF;15.0;53.0;85.73;image/capacitors\40027.png;Datasheet\capacitors\200D, 202D\200D, 202D.pdf;
