Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
SFH640;Enlarge;DIP-6;300;22;200.0;10;4, 5;-55 to +115;5000;UL, cUL, VDE, CQC, CQC;image/optocouplers\83682.png;Datasheet\optocouplers\SFH640\SFH640.pdf;Datasheet\optocouplers\SFH640\SFH640.zip
SFH640;Enlarge;SMD-6;300;22;200.0;10;4, 5;-55 to +115;5000;UL, cUL, VDE, CQC, CQC;image/optocouplers\83682.png;Datasheet\optocouplers\SFH640\SFH640.pdf;Datasheet\optocouplers\SFH640\SFH640.zip
