Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-2EYH01HM3;Enlarge;100;2;0.69;60.0;15;175.0;SlimSMAW (DO-221AD);Single;Yes;image/diodes/96383.png;Datasheet/diodes/ultrafast-recovery/VS-2EYH01HM3/VS-2EYH01HM3.pdf;
