Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
SE40PJ;Enlarge;600;4;0.91;60.0;;175;SMPC (TO-277A);Single;;Yes;image/diodes/87703.png;Datasheet/diodes/standard-recovery/SE40PJ/SE40PJ.pdf;Datasheet/diodes/standard-recovery/SE40PJ/SE40PJ.zip
