Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-40TTS12HM3;Enlarge;25.0;93.0;40.0;1200;350.0;;1.6 at 80;-40 to +140;500.0;TO-220AB;Single SCR;image/thyristors/96127.png;Datasheet/thyristors/phase-control-discrete/VS-40TTS12HM3/VS-40TTS12HM3.pdf;
