Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
ES1B;Enlarge;100;1;0.92;30.0;15;150.0;SMA (DO-214AC);Single;Yes;image/diodes/88586.png;Datasheet/diodes/ultrafast-recovery/ES1B/ES1B.pdf;Datasheet/diodes/ultrafast-recovery/ES1B/ES1B.zip
