Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-VSUD405CW60;Enlarge;480;132;600;2880;1.13 at 200;-40 to +175;0.19;124;TO-244;Two diodes common cathode;Not Isolated;image\modules\94687.png;Datasheet\modules\VS-VSUD405CW60\VS-VSUD405CW60.pdf;
