Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
146 RTI;Enlarge;MAL214638561E3;560.0;63.0;Radial;Ø16x25;+125 °C;5000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214668221E3;220.0;63.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214665682E3;6800.0;16.0;Radial;Ø18x31;+125 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214690276E3;2700.0;35.0;Radial;Ø18x31;+125 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214655682E3;6800.0;16.0;Radial;Ø18x31;+125 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214666331E3;330.0;25.0;Radial;Ø10x12;+125 °C;2500;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214635102E3;1000.0;16.0;Radial;Ø10x20;+125 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214636392E3;3900.0;25.0;Radial;Ø18x25;+125 °C;5000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214658122E3;1200.0;63.0;Radial;Ø18x35;+125 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214635682E3;6800.0;16.0;Radial;Ø18x31;+125 °C;6000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214656331E3;330.0;25.0;Radial;Ø10x12;+125 °C;2500;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214656102E3;1000.0;25.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
