Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
P8S;Enlarge;8.5 mm Diameter Single-Turn Fully Sealed Container Cermet Trimmer;Through-hole;Single turn;10;2.2 M;image/trimmers/51020.png;Datasheet/trimmers/P8S\P8S.pdf;
