Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Packaging;Lead Style;Image path;Datasheet part;3d model part
WKP472MCPERZKR;Enlarge;EMI Suppression Capacitor, Ceramic Disc, Class X1, 760 VAC, Class Y1, 500 VAC;760  (X1) 500  (Y1);4700.0;Y5U;12.5 mm / 0.500 inch;Reel;Inside Crimp;image\capacitors\22206.png;Datasheet\capacitors\WKP472MCPERZKR\WKP472MCPERZKR.pdf;Datasheet\capacitors\WKP472MCPERZKR\WKP472MCPERZKR.zip
