Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515014;Polyester;DC;Axial;1,5µF;5;Vdc;100;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515014G;Polyester;DC;Axial;1,5µF;5;Vdc;100;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515014R;Polyester;DC;Axial;1,5µF;5;Vdc;100;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515015;Polyester;DC;Axial;1,5µF;10;Vdc;100;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515015G;Polyester;DC;Axial;1,5µF;10;Vdc;100;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515016;Polyester;DC;Axial;1,5µF;20;Vdc;100;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515016R;Polyester;DC;Axial;1,5µF;20;Vdc;100;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515015R;Polyester;DC;Axial;1,5µF;10;Vdc;100;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515016G;Polyester;DC;Axial;1,5µF;20;Vdc;100;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515256R;Polyester;DC;Axial;1,5µF;20;Vdc;250;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515254G;Polyester;DC;Axial;1,5µF;5;Vdc;250;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515256G;Polyester;DC;Axial;1,5µF;20;Vdc;250;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
MKT1813;Enlarge;MKT1813 - Axial Gen. Purpose;MKT1813515255;Polyester;DC;Axial;1,5µF;10;Vdc;250;;image/capacitors\26013.png;Datasheet\capacitors\MKT1813\MKT1813.pdf;
