Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
138 AML;Enlarge;MAL213826152E3;1500.0;25.0;Axial;Ø15x30;+105 °C;10000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213844682E3;6800.0;10.0;Axial;Ø18x38;+105 °C;10000;"""Radial, 4 pin Soldering Star/Mounting Ring, Bulk""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213835221E3;220.0;16.0;Axial;Ø8x18;+105 °C;2000;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213827331E3;330.0;40.0;Axial;Ø10x30;+105 °C;10000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213823101E3;100.0;6.3;Axial;Ø6.3x12.7;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213826471E3;470.0;25.0;Axial;Ø10x25;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213836471E3;470.0;25.0;Axial;Ø10x25;+105 °C;2000;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213816152E3;1500.0;25.0;Axial;Ø15x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213815682E3;6800.0;16.0;Axial;Ø18x38;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213825221E3;220.0;16.0;Axial;Ø8x18;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213818331E3;330.0;63.0;Axial;Ø12.5x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213833101E3;100.0;6.3;Axial;Ø6.3x12.7;+105 °C;2000;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213817471E3;470.0;40.0;Axial;Ø12.5x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213846152E3;1500.0;25.0;Axial;Ø15x30;+105 °C;10000;"""Radial, 4 pin Soldering Star/Mounting Ring, Bulk""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213845682E3;6800.0;16.0;Axial;Ø18x38;+105 °C;10000;"""Radial, 4 pin Soldering Star/Mounting Ring, Bulk""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213826221E3;220.0;25.0;Axial;Ø10x18;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213828331E3;330.0;63.0;Axial;Ø12.5x30;+105 °C;10000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213838101E3;100.0;63.0;Axial;Ø10x25;+105 °C;2000;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213827471E3;470.0;40.0;Axial;Ø12.5x30;+105 °C;10000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213817152E3;1500.0;40.0;Axial;Ø18x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213816682E3;6800.0;25.0;Axial;Ø21x38;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213836221E3;220.0;25.0;Axial;Ø10x18;+105 °C;2000;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213814332E3;3300.0;10.0;Axial;Ø15x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213828101E3;100.0;63.0;Axial;Ø10x25;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213833471E3;470.0;6.3;Axial;Ø6.5x18;+105 °C;2000;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213847152E3;1500.0;40.0;Axial;Ø18x30;+105 °C;10000;"""Radial, 4 pin Soldering Star/Mounting Ring, Bulk""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213846682E3;6800.0;25.0;Axial;Ø21x38;+105 °C;10000;"""Radial, 4 pin Soldering Star/Mounting Ring, Bulk""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213837221E3;220.0;40.0;Axial;Ø10x25;+105 °C;2000;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213824332E3;3300.0;10.0;Axial;Ø15x30;+105 °C;10000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213824102E3;1000.0;10.0;Axial;Ø10x25;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213823471E3;470.0;6.3;Axial;Ø6.5x18;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213818152E3;1500.0;63.0;Axial;Ø21x38;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213827221E3;220.0;40.0;Axial;Ø10x25;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213844332E3;3300.0;10.0;Axial;Ø15x30;+105 °C;10000;"""Radial, 4 pin Soldering Star/Mounting Ring, Bulk""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213834102E3;1000.0;10.0;Axial;Ø10x25;+105 °C;2000;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213828471E3;470.0;63.0;Axial;Ø15x30;+105 °C;10000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213848152E3;1500.0;63.0;Axial;Ø21x38;+105 °C;10000;"""Radial, 4 pin Soldering Star/Mounting Ring, Bulk""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213823221E3;220.0;6.3;Axial;Ø7.7x12.7;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213815332E3;3300.0;16.0;Axial;Ø18x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213815102E3;1000.0;16.0;Axial;Ø10x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213818471E3;470.0;63.0;Axial;Ø15x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213814153E3;15000.0;10.0;Axial;Ø21x38;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213833221E3;220.0;6.3;Axial;Ø7.7x12.7;+105 °C;2000;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213845332E3;3300.0;16.0;Axial;Ø18x30;+105 °C;10000;"""Radial, 4 pin Soldering Star/Mounting Ring, Bulk""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213825102E3;1000.0;16.0;Axial;Ø10x30;+105 °C;10000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213848471E3;470.0;63.0;Axial;Ø15x30;+105 °C;10000;"""Radial, 4 pin Soldering Star/Mounting Ring, Bulk""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213844153E3;15000.0;10.0;Axial;Ø21x38;+105 °C;10000;"""Radial, 4 pin Soldering Star/Mounting Ring, Bulk""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213828221E3;220.0;63.0;Axial;Ø12.5x30;+105 °C;10000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213829109E3;10.0;100.0;Axial;Ø6.5x18;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213816332E3;3300.0;25.0;Axial;Ø18x38;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213816102E3;1000.0;25.0;Axial;Ø12.5x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213814472E3;4700.0;10.0;Axial;Ø18x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213829228E3;2.2;100.0;Axial;Ø6.3x12.7;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213818221E3;220.0;63.0;Axial;Ø12.5x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213839109E3;10.0;100.0;Axial;Ø6.5x18;+105 °C;2000;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213846332E3;3300.0;25.0;Axial;Ø18x38;+105 °C;10000;"""Radial, 4 pin Soldering Star/Mounting Ring, Bulk""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213826102E3;1000.0;25.0;Axial;Ø12.5x30;+105 °C;10000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213814222E3;2200.0;10.0;Axial;Ø12.5x30;+105 °C;10000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
138 AML;Enlarge;MAL213826109E3;10.0;25.0;Axial;Ø6.3x12.7;+105 °C;2000;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28332.png;Datasheet\capacitors\138 AML\138 AML.pdf;
