Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-VSKDF600/06PbF;Enlarge;771;90;600;4140;1.305 at 300;-40 to +175;0.088;150;INT-A-PAK;Diode doubler circuit;Isolated;image\modules\96493.png;Datasheet\modules\VS-VSKDF600/06PbF\VS-VSKDF600/06PbF.pdf;
