Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
TD045090BH30138BG1;Enlarge;10000.0;300.0;R16;;;Individual;image\capacitors\22095.png;Datasheet\capacitors\TD045090BH30138BG1\TD045090BH30138BG1.pdf;
