Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-VS5HD600CW60;Enlarge;505;106;600;2200;1.34 at 300;-40 to +175;0.16;78;TO-244;Two diodes common cathode;Not Isolated;image\modules\96925.png;Datasheet\modules\VS-VS5HD600CW60\VS-VS5HD600CW60.pdf;
