Part Number;Status;Description;Product Type;VINMin.(V);VINMax.(V);Package;Package Size(W, L, H)(mm);Image path;Datasheet part;3d model part
SiC822;New;"70 A smart power stage, 4.5 VINto 16 VIN, 
5 V PWM with diode emulation mode";VRPower (DrMOS);4.5;16.0;PowerPAK MLP39-65;5.0 x 6.0 x 0.75;74588;Datasheet/power-ics/SiC822\SiC822.pdf;
