Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-076H016A-BPP5N00000;graphic;76 x 16 dots;55.7 x 32.0 x 11.0 (max.);46.0 x 14.5;-;0.45 x 0.60;0.55 x 0.70;1/16;OLE D-0010;-;-;-;Yes;-;37828;Datasheet/displays/OLED-076H016A-BPP5N00000\OLED-076H016A-BPP5N00000.pdf;
