Series;Product Image;Type;Description;Technology;Resistance (min)(Ω);Resistance (max)(Ω);TCR Absolute(ppm/°C);TCR Tracking(ppm/°C);Absolute Tolerance(%);Ratio Tolerance(%);Power(W);Package Type;Case (EIA & Mil);Image path;Datasheet part;3d model part
AORN;Enlarge;Resistor Networks;Molded, 50 mil Pitch, Dual-In-Line Thin Film Resistor, Precision Automotive, AEC-Q200 Qualified, Surface Mount Network;Thin Film;1 K;100 K;25.0;5.0;0.1;0.05;0.1;SOIC (molded);;image/networks-and-arrays/60127.png;Datasheet\/networks-and-arrays/AORN\AORN.pdf;
